best_fitness_ever,best_fitness,best_iparams_ever,generation,best_params
6.0893703557580965,6.0893703557580965,"[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]","[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]",10
6.0893703557580965,6.0893703557580965,"[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]","[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]",11
6.0893703557580965,6.0893703557580965,"[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]","[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]",12
6.0893703557580965,6.0893703557580965,"[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]","[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]",13
6.0893703557580965,6.0893703557580965,"[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]","[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]",14
6.0893703557580965,5.949473908266469,"[0.7076894656605008, 0.17096603687654977, -0.599482783638067, -1.6430992147014596, -1.2548891496980792, 1.4690090047286004, -1.1004751409111666, 1.286460004495415, 1.6895902934542324, 1.2090530486124336, 0.21751712781051102, -1.3201591200694338, -1.6256362547197982, -1.3219706557152646, -0.5653057331615228, -0.09695755229404712, -0.6042399728397487, -0.3729542310795899, -0.4755778262979149, -1.5522652110423025, -0.1884949298824421, -1.1026007974718601, -0.35787338190967577, -0.9666695591016446, 1.0713877624917623, -0.27037321560156746, -0.3328766407300727, 0.537816038381413, 1.0278336050008212, 0.1971060669072684, 0.3393871743828334, -0.5288475789642235, 2.6319671307264008, 1.392114929443066, 1.0803737653700054, -2.4084386778795386, 1.0126787835497186, 0.7772806199412305, 2.8394860919531224, -2.438213246122061, 1, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, -1, -1]","[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]",15
6.0893703557580965,6.024406969429944,"[0.7076894656605008, 0.17096603687654977, -0.599482783638067, -1.6430992147014596, -1.2548891496980792, 1.4690090047286004, -1.1004751409111666, 1.286460004495415, 1.6895902934542324, 1.2090530486124336, 0.21751712781051102, -1.3201591200694338, -1.6256362547197982, -1.3219706557152646, -0.5653057331615228, -0.09695755229404712, -0.6042399728397487, -0.3729542310795899, -0.4755778262979149, -1.5522652110423025, -0.1884949298824421, -1.1026007974718601, -0.35787338190967577, -0.9666695591016446, 1.0713877624917623, -0.27037321560156746, -0.3328766407300727, 0.51084238946361, 2.5735806907913537, 2.7686858320890524, 2.5986481222271838, 2.45862753034098, 2.302477529021867, 2.8312311733620925, 0.2954224156712506, 0.00298649545113161, 0.38054916010492246, 2.8274396119388356, -3.0524611195090134, 0.14407778623687273, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1]","[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]",16
6.0893703557580965,6.021771491917935,"[0.7076894656605008, 0.6811671162543647, 1.082520906523221, 1.8629637463844881, -1.4177956369800886, 1.6141775124399276, -0.4071586346574665, 1.6921935973975883, -0.7623435562250478, -1.9290513143438073, 0.5067322379738557, 0.08218362881655361, 0.8835684849145942, 0.6761307633312055, 0.697342649196639, 0.07285969942418857, -0.9565862234322051, -0.1481506544894906, -0.4755778262979149, -1.5522652110423025, -0.06674515582547791, 0.12869620789475178, -0.35787338190967577, -0.9666695591016446, -0.9386875365111861, -0.27037321560156746, -0.3328766407300727, 0.51084238946361, 2.5735806907913537, 2.7686858320890524, 2.5986481222271838, 2.45862753034098, 2.302477529021867, 2.8312311733620925, 0.2954224156712506, 0.00298649545113161, 0.38054916010492246, 2.8274396119388356, -3.0524611195090134, 0.14407778623687273, -1, 1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, -1]","[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]",17
6.0893703557580965,5.961619849892213,"[0.7076894656605008, 0.17096603687654977, -0.599482783638067, -1.6430992147014596, -1.2548891496980792, 1.4690090047286004, -1.1004751409111666, 1.286460004495415, 1.6895902934542324, 1.2090530486124336, 0.21751712781051102, -1.3201591200694338, -1.6256362547197982, -1.3219706557152646, -0.5653057331615228, -0.09695755229404712, -0.6042399728397487, -0.3729542310795899, -0.4755778262979149, -1.5522652110423025, -0.1884949298824421, -1.1026007974718601, -0.35787338190967577, -0.9666695591016446, 1.0713877624917623, -0.27037321560156746, -0.3328766407300727, 0.51084238946361, -2.2913386175168395, -0.18579131240047975, 2.5986481222271838, 2.45862753034098, 2.302477529021867, 2.8312311733620925, 0.2954224156712506, 0.00298649545113161, 0.9352179599823414, 0.11536438999394516, 0.27017167097916817, 1.524467314526082, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, -1]","[0.9547122039600817, 0.6170528956044223, -1.6911759417103092, -1.1073818305244876, 1.5728239854378159, -0.8795661012635452, 1.1338762787395593, 1.6921935973975883, -0.7623435562250478, -1.9377882508831417, 0.5067322379738557, 0.14822380622660347, 0.3044946306306109, 0.32771294185004374, -0.8001066008155362, -0.6477586670187733, -0.6779745834605254, 0.02469002382272345, -0.24610115651496534, 1.4737843551388852, -0.3638638656061124, 1.2233354004457828, 0.46989995588229805, 1.4130240962481766, -0.42396698123781973, 1.3238933612877295, 1.5367850550405704, -1.2092048302138703, 1.658030982828489, 1.4529632438389886, 2.6253916842983784, -0.5288475789642235, -1.3741390304854242, 1.392114929443066, 1.0803737653700054, -0.4373802969619516, 1.3626807294682353, 0.5881858163100127, 2.718515454920314, -2.7382518263724376, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, -1]",18
6.111672506227302,6.111672506227302,"[0.7076894656605008, 0.1635669643190936, -0.599482783638067, -1.6430992147014596, -1.2548891496980792, 1.4690090047286004, -1.1004751409111666, 1.286460004495415, 1.6895902934542324, 1.2090530486124336, 0.7465456836087818, -1.4012239754719218, -0.9818795983745843, 0.6761307633312055, -0.5653057331615228, -0.08358831599931056, -0.6042399728397487, -0.3729542310795899, -0.4755778262979149, -1.5522652110423025, -0.1884949298824421, -1.1026007974718601, -0.35787338190967577, -0.9666695591016446, 1.0713877624917623, -0.27037321560156746, -0.3328766407300727, 0.51084238946361, 2.5735806907913537, 2.7523071888412938, -0.34463933192700846, 1.3952764780717501, 2.302477529021867, 2.8312311733620925, 0.2954224156712506, 0.00298649545113161, 0.38054916010492246, 2.8274396119388356, 2.8394860919531224, 1.524467314526082, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1, -1, 1, -1]","[0.7076894656605008, 0.1635669643190936, -0.599482783638067, -1.6430992147014596, -1.2548891496980792, 1.4690090047286004, -1.1004751409111666, 1.286460004495415, 1.6895902934542324, 1.2090530486124336, 0.7465456836087818, -1.4012239754719218, -0.9818795983745843, 0.6761307633312055, -0.5653057331615228, -0.08358831599931056, -0.6042399728397487, -0.3729542310795899, -0.4755778262979149, -1.5522652110423025, -0.1884949298824421, -1.1026007974718601, -0.35787338190967577, -0.9666695591016446, 1.0713877624917623, -0.27037321560156746, -0.3328766407300727, 0.51084238946361, 2.5735806907913537, 2.7523071888412938, -0.34463933192700846, 1.3952764780717501, 2.302477529021867, 2.8312311733620925, 0.2954224156712506, 0.00298649545113161, 0.38054916010492246, 2.8274396119388356, 2.8394860919531224, 1.524467314526082, 1, -1, 1, -1, 1, -1, -1, -1, 1, -1, -1, 1, -1]",19
